Solar_data
Time,G_Gh,G_Dh,G_Bn,Ta,hs,FF,Az
2012-06-05 07:00:00,153,137,48,11.8,19.3,4.4,-89.29
2012-06-05 07:15:00,157,144,36,11.9,21.5,4.6,-86.29
2012-06-05 07:30:00,192,169,57,12.1,23.8,4.8,-83.19
2012-06-05 07:45:00,239,195,101,12.3,26.1,4.6,-80.0
2012-06-05 08:00:00,221,200,44,12.4,28.4,4.4,-76.68
2012-06-05 08:15:00,244,220,46,12.6,30.8,4.2,-73.23
2012-06-05 08:30:00,265,237,51,12.8,33.1,4.0,-69.61
2012-06-05 08:45:00,407,247,276,12.9,35.4,4.1,-65.79
2012-06-05 09:00:00,294,259,57,13.1,37.6,4.2,-61.77
2012-06-05 09:15:00,284,267,27,13.3,39.9,4.3,-57.49
2012-06-05 09:30:00,325,292,48,13.2,42.1,4.4,-52.94
2012-06-05 09:45:00,246,238,11,13.4,44.3,4.8,-48.09
2012-06-05 10:00:00,506,220,395,13.6,46.4,5.3,-42.91
2012-06-05 10:15:00,579,273,410,14.1,48.4,5.8,-37.38
2012-06-05 10:30:00,358,324,45,14.3,50.4,6.3,-31.5
2012-06-05 10:45:00,266,259,10,13.7,52.2,6.0,-25.27
2012-06-05 11:00:00,262,253,11,13.4,53.9,5.6,-18.73
2012-06-05 11:15:00,344,326,23,13.9,55.5,5.2,-11.93
2012-06-05 11:30:00,373,338,42,14.4,56.9,4.8,-4.96
2012-06-05 11:45:00,465,397,80,14.6,58.1,4.1,2.09
2012-06-05 12:00:00,528,410,137,14.9,59.1,3.3,9.1
2012-06-05 12:15:00,426,388,43,14.9,59.9,2.5,15.98
2012-06-05 12:30:00,769,240,609,14.9,60.3,1.7,22.64
2012-06-05 12:45:00,500,404,111,15.2,60.5,1.3,29.0
2012-06-05 13:00:00,427,388,45,15.0,60.5,1.1,35.03
2012-06-05 13:15:00,439,394,52,14.5,60.1,0.8,40.7
2012-06-05 13:30:00,507,409,113,14.7,59.5,0.5,46.03
2012-06-05 13:45:00,483,405,92,15.2,58.6,0.6,51.02
2012-06-05 14:00:00,518,397,143,15.3,57.5,0.6,55.69
2012-06-05 14:15:00,450,385,78,15.2,56.1,0.7,60.07
2012-06-05 14:30:00,406,357,60,15.1,54.6,0.8,64.2
2012-06-05 14:45:00,417,362,70,15.1,53.0,0.6,68.1
2012-06-05 15:00:00,436,312,159,15.3,51.2,0.5,71.79
2012-06-05 15:15:00,432,352,106,15.4,49.3,0.3,75.32
2012-06-05 15:30:00,346,288,78,15.3,47.3,0.1,78.69
2012-06-05 15:45:00,324,301,33,15.3,45.2,0.1,81.93
2012-06-05 16:00:00,481,264,320,15.3,43.1,0.1,85.06
2012-06-05 16:15:00,507,224,431,15.7,40.9,0.1,88.11
2012-06-05 16:30:00,342,283,93,15.8,38.6,0.1,91.07
2012-06-05 16:45:00,273,251,37,15.4,36.4,0.2,93.98
2012-06-05 17:00:00,219,211,14,15.3,34.1,0.3,96.83
2012-06-05 17:15:00,238,208,58,15.3,31.8,0.5,99.65
2012-06-05 17:30:00,273,224,98,15.2,29.5,0.6,102.44
2012-06-05 17:45:00,225,197,61,15.1,27.1,0.7,105.21
2012-06-05 18:00:00,162,156,14,15.1,24.8,0.8,107.98
2012-06-05 18:15:00,129,127,4,15.1,22.5,0.9,110.75
2012-06-05 18:30:00,165,127,109,15.1,20.3,1.0,113.53
2012-06-05 18:45:00,108,107,4,15.0,18.0,0.8,116.32
2012-06-05 19:00:00,122,108,53,14.9,15.8,0.6,119.14
2012-06-05 19:15:00,145,86,256,14.8,13.6,0.4,121.99
2012-06-05 19:30:00,59,59,0,14.7,11.4,0.2,124.87
2012-06-05 19:45:00,47,47,2,14.6,9.3,0.2,127.79
2012-06-05 20:00:00,26,26,0,14.5,7.2,0.2,130.75
2012-06-05 20:15:00,16,16,0,14.4,5.2,0.3,133.76
2012-06-05 20:30:00,7,7,0,14.2,3.2,0.3,136.82
2012-06-05 20:45:00,2,2,0,14.1,1.3,0.3,139.94
2012-06-05 21:00:00,0,0,0,14.0,-0.5,0.3,143.11
2012-06-05 21:15:00,0,0,0,13.8,-2.3,0.4,146.34
2012-06-05 21:30:00,0,0,0,13.7,-3.9,0.4,149.62
2012-06-05 21:45:00,0,0,0,13.5,-5.5,0.4,152.95
2012-06-05 22:00:00,0,0,0,13.4,-7.0,0.5,156.34
2012-06-05 22:15:00,0,0,0,13.3,-8.4,0.5,159.77
2012-06-05 22:30:00,0,0,0,13.1,-9.7,0.6,163.25
2012-06-05 22:45:00,0,0,0,13.0,-10.9,0.6,166.76
2012-06-05 23:00:00,0,0,0,12.8,-11.9,0.6,170.31
2012-06-05 23:15:00,0,0,0,12.7,-12.8,0.5,173.87
2012-06-05 23:30:00,0,0,0,12.5,-13.7,0.5,177.45
2012-06-05 23:45:00,0,0,0,12.4,-14.3,0.9,-178.96
2012-06-06 00:00:00,0,0,0,12.3,-14.9,1.3,-175.38
2012-06-06 00:15:00,0,0,0,12.1,-15.1,1.7,-171.8
2012-06-06 00:30:00,0,0,0,12.0,-15.4,2.2,-168.25
2012-06-06 00:45:00,0,0,0,11.9,-15.5,2.2,-164.72
2012-06-06 01:00:00,0,0,0,11.8,-15.4,2.3,-161.23
2012-06-06 01:15:00,0,0,0,11.7,-15.3,2.3,-157.78
2012-06-06 01:30:00,0,0,0,11.6,-14.9,2.4,-154.37
2012-06-06 01:45:00,0,0,0,11.6,-14.5,2.0,-151.02
2012-06-06 02:00:00,0,0,0,11.5,-13.9,1.6,-147.72
2012-06-06 02:15:00,0,0,0,11.4,-13.1,1.2,-144.47
2012-06-06 02:30:00,0,0,0,11.4,-12.2,0.7,-141.28
2012-06-06 02:45:00,0,0,0,11.3,-11.2,1.1,-138.14
2012-06-06 03:00:00,0,0,0,11.3,-10.1,1.4,-135.05
2012-06-06 03:15:00,0,0,0,11.2,-8.9,1.8,-132.02
2012-06-06 03:30:00,0,0,0,11.2,-7.5,2.2,-129.04
2012-06-06 03:45:00,0,0,0,11.2,-6.1,1.9,-126.11
2012-06-06 04:00:00,0,0,0,11.2,-4.6,1.6,-123.21
2012-06-06 04:15:00,0,0,0,11.2,-2.9,1.3,-120.35
2012-06-06 04:30:00,0,0,0,11.2,-1.2,1.0,-117.53
2012-06-06 04:45:00,4,4,0,11.2,0.6,0.8,-114.73
2012-06-06 05:00:00,8,8,0,11.3,2.5,0.6,-111.95
2012-06-06 05:15:00,17,17,0,11.3,4.4,0.3,-109.18
2012-06-06 05:30:00,27,27,0,11.4,6.4,0.1,-106.41
2012-06-06 05:45:00,43,43,0,11.4,8.4,0.1,-103.64
2012-06-06 06:00:00,64,61,17,11.5,10.5,0.1,-100.86
2012-06-06 06:15:00,72,69,13,11.5,12.7,0.0,-98.06
2012-06-06 06:30:00,50,50,0,11.5,14.9,0.0,-95.22
2012-06-06 06:45:00,41,41,0,11.5,17.1,0.1,-92.34
2012-06-06 07:00:00,26,26,0,11.4,19.3,0.2,-89.41
2012-06-06 07:15:00,20,20,0,11.3,21.6,0.4,-86.4
2012-06-06 07:30:00,30,30,0,11.2,23.9,0.5,-83.31
2012-06-06 07:45:00,76,76,0,11.2,26.2,0.5,-80.12
2012-06-06 08:00:00,90,90,0,11.4,28.5,0.5,-76.81
2012-06-06 08:15:00,111,111,0,11.6,30.8,0.5,-73.36
2012-06-06 08:30:00,125,125,0,11.7,33.1,0.5,-69.74
2012-06-06 08:45:00,118,118,0,11.9,35.4,0.7,-65.93
2012-06-06 09:00:00,108,108,0,12.0,37.7,0.9,-61.91
2012-06-06 09:15:00,140,140,0,12.1,39.9,1.2,-57.63
2012-06-06 09:30:00,157,157,1,12.2,42.2,1.4,-53.09
2012-06-06 09:45:00,301,284,25,12.5,44.3,1.5,-48.24
2012-06-06 10:00:00,321,300,29,12.8,46.4,1.5,-43.05
2012-06-06 10:15:00,311,297,19,12.9,48.5,1.6,-37.52
2012-06-06 10:30:00,374,339,45,12.9,50.4,1.7,-31.64
2012-06-06 10:45:00,413,353,77,13.0,52.3,1.6,-25.4
2012-06-06 11:00:00,274,266,11,13.1,54.0,1.6,-18.85
2012-06-06 11:15:00,235,232,4,12.8,55.6,1.5,-12.04
2012-06-06 11:30:00,361,339,26,12.9,57.0,1.4,-5.06
2012-06-06 11:45:00,346,328,21,13.4,58.2,1.3,2.01
2012-06-06 12:00:00,367,342,28,13.5,59.2,1.2,9.04
2012-06-06 12:15:00,272,268,5,13.4,60.0,1.0,15.94
2012-06-06 12:30:00,406,356,57,13.5,60.4,0.9,22.61
2012-06-06 12:45:00,436,394,48,13.7,60.6,0.9,28.99
2012-06-06 13:00:00,377,352,29,13.9,60.6,0.9,35.03
2012-06-06 13:15:00,272,266,7,13.7,60.2,1.0,40.72
2012-06-06 13:30:00,415,380,41,13.5,59.6,1.0,46.05
2012-06-06 13:45:00,424,379,52,13.9,58.7,1.5,51.04
2012-06-06 14:00:00,303,291,14,14.1,57.6,2.1,55.72
2012-06-06 14:15:00,331,313,21,13.8,56.3,2.7,60.11
2012-06-06 14:30:00,382,347,44,13.9,54.8,3.3,64.24
2012-06-06 14:45:00,510,333,222,14.3,53.1,3.3,68.14
2012-06-06 15:00:00,376,336,52,14.3,51.3,3.2,71.84
2012-06-06 15:15:00,329,309,26,14.0,49.4,3.2,75.36
2012-06-06 15:30:00,207,204,5,13.6,47.4,3.1,78.73
2012-06-06 15:45:00,139,139,0,13.5,45.3,2.9,81.97
2012-06-06 16:00:00,116,116,0,13.5,43.2,2.7,85.11
2012-06-06 16:15:00,125,125,0,13.7,41.0,2.4,88.15
2012-06-06 16:30:00,145,145,0,13.9,38.7,2.2,91.11
2012-06-06 16:45:00,142,142,0,13.9,36.5,2.2,94.01
2012-06-06 17:00:00,237,215,40,13.8,34.2,2.2,96.87
2012-06-06 17:15:00,253,223,56,13.8,31.9,2.2,99.68
2012-06-06 17:30:00,108,108,0,13.8,29.6,2.2,102.47
2012-06-06 17:45:00,94,94,0,13.8,27.3,2.5,105.25
2012-06-06 18:00:00,86,86,0,13.8,24.9,2.8,108.01
2012-06-06 18:15:00,128,127,3,13.8,22.7,3.2,110.78
2012-06-06 18:30:00,373,287,247,13.8,20.4,3.5,113.56
2012-06-06 18:45:00,399,264,437,13.8,18.1,3.2,116.35
2012-06-06 19:00:00,177,88,329,13.8,15.9,2.9,119.16
2012-06-06 19:15:00,113,91,91,13.7,13.7,2.5,122.01
2012-06-06 19:30:00,93,75,88,13.7,11.5,2.2,124.89
2012-06-06 19:45:00,135,71,394,13.7,9.4,1.8,127.8
2012-06-06 20:00:00,185,170,115,13.6,7.3,1.3,130.76
2012-06-06 20:15:00,48,45,26,13.5,5.3,0.9,133.77
2012-06-06 20:30:00,14,14,0,13.4,3.3,0.4,136.83
2012-06-06 20:45:00,7,7,0,13.3,1.4,0.5,139.94
2012-06-06 21:00:00,0,0,0,13.3,-0.4,0.7,143.11
2012-06-06 21:15:00,0,0,0,13.2,-2.1,0.8,146.33
2012-06-06 21:30:00,0,0,0,13.1,-3.8,1.0,149.61
2012-06-06 21:45:00,0,0,0,13.1,-5.4,1.1,152.94
2012-06-06 22:00:00,0,0,0,13.0,-6.9,1.3,156.32
2012-06-06 22:15:00,0,0,0,13.0,-8.3,1.4,159.75
2012-06-06 22:30:00,0,0,0,12.9,-9.6,1.6,163.23
2012-06-06 22:45:00,0,0,0,12.8,-10.7,1.6,166.73
2012-06-06 23:00:00,0,0,0,12.8,-11.8,1.5,170.27
2012-06-06 23:15:00,0,0,0,12.7,-12.7,1.5,173.84
2012-06-06 23:30:00,0,0,0,12.6,-13.5,1.4,177.41
2012-06-06 23:45:00,0,0,0,12.6,-14.2,1.2,-179.01
2012-06-07 00:00:00,0,0,0,12.6,-14.7,1.0,-175.42
2012-06-07 00:15:00,0,0,0,12.6,-15.0,0.8,-171.86
2012-06-07 00:30:00,0,0,0,12.6,-15.3,0.6,-168.31
2012-06-07 00:45:00,0,0,0,12.6,-15.4,0.8,-164.78
2012-06-07 01:00:00,0,0,0,12.6,-15.3,1.1,-161.29
2012-06-07 01:15:00,0,0,0,12.6,-15.2,1.3,-157.85
2012-06-07 01:30:00,0,0,0,12.5,-14.8,1.6,-154.44
2012-06-07 01:45:00,0,0,0,12.5,-14.4,1.3,-151.09
2012-06-07 02:00:00,0,0,0,12.5,-13.8,1.1,-147.79
2012-06-07 02:15:00,0,0,0,12.5,-13.0,0.8,-144.55
2012-06-07 02:30:00,0,0,0,12.5,-12.2,0.5,-141.36
2012-06-07 02:45:00,0,0,0,12.5,-11.2,0.5,-138.22
2012-06-07 03:00:00,0,0,0,12.5,-10.0,0.4,-135.14
2012-06-07 03:15:00,0,0,0,12.5,-8.8,0.4,-132.11
2012-06-07 03:30:00,0,0,0,12.5,-7.5,0.3,-129.13
2012-06-07 03:45:00,0,0,0,12.5,-6.0,0.3,-126.19
2012-06-07 04:00:00,0,0,0,12.5,-4.5,0.4,-123.3
2012-06-07 04:15:00,0,0,0,12.5,-2.9,0.4,-120.45
2012-06-07 04:30:00,0,0,0,12.5,-1.1,0.5,-117.62
2012-06-07 04:45:00,2,2,0,12.6,0.7,0.5,-114.82
2012-06-07 05:00:00,7,7,0,12.6,2.5,0.4,-112.04
2012-06-07 05:15:00,16,16,0,12.7,4.5,0.4,-109.27
2012-06-07 05:30:00,35,32,22,12.8,6.4,0.3,-106.51
2012-06-07 05:45:00,61,52,63,12.9,8.5,0.4,-103.74
2012-06-07 06:00:00,59,58,6,13.0,10.6,0.5,-100.96
2012-06-07 06:15:00,56,56,0,13.1,12.7,0.6,-98.16
2012-06-07 06:30:00,89,87,10,13.2,14.9,0.7,-95.33
2012-06-07 06:45:00,111,108,9,13.3,17.1,1.0,-92.45
2012-06-07 07:00:00,106,105,1,13.4,19.4,1.3,-89.52
2012-06-07 07:15:00,111,111,0,13.5,21.7,1.6,-86.52
2012-06-07 07:30:00,127,126,2,13.7,23.9,1.9,-83.43
2012-06-07 07:45:00,194,180,32,13.8,26.2,2.2,-80.24
2012-06-07 08:00:00,337,172,342,14.0,28.6,2.5,-76.93
2012-06-07 08:15:00,544,277,522,14.2,30.9,2.8,-73.48
2012-06-07 08:30:00,299,219,148,14.4,33.2,3.1,-69.87
2012-06-07 08:45:00,225,216,16,14.6,35.5,2.5,-66.06
2012-06-07 09:00:00,174,171,4,14.6,37.8,1.9,-62.04
2012-06-07 09:15:00,211,206,8,14.6,40.0,1.3,-57.77
2012-06-07 09:30:00,409,310,148,15.1,42.2,0.7,-53.23
2012-06-07 09:45:00,452,334,168,15.7,44.4,0.9,-48.38
2012-06-07 10:00:00,409,235,242,15.9,46.5,1.0,-43.2
2012-06-07 10:15:00,187,184,4,15.4,48.5,1.2,-37.66
2012-06-07 10:30:00,465,241,287,15.2,50.5,1.4,-31.77
2012-06-07 10:45:00,496,318,223,15.9,52.4,1.5,-25.53
2012-06-07 11:00:00,606,348,319,16.8,54.1,1.5,-18.98
2012-06-07 11:15:00,607,331,332,16.7,55.7,1.6,-12.16
2012-06-07 11:30:00,609,357,300,16.6,57.1,1.7,-5.16
2012-06-07 11:45:00,567,368,234,16.8,58.3,1.7,1.92
2012-06-07 12:00:00,621,359,304,16.8,59.3,1.8,8.97
2012-06-07 12:15:00,338,319,22,16.8,60.0,1.8,15.89
2012-06-07 12:30:00,491,409,94,17.0,60.5,1.9,22.58
2012-06-07 12:45:00,723,341,438,17.5,60.7,1.9,28.97
2012-06-07 13:00:00,974,361,704,18.1,60.7,1.8,35.02
2012-06-07 13:15:00,416,376,46,18.1,60.3,1.8,40.72
2012-06-07 13:30:00,490,356,155,17.3,59.7,1.7,46.06
2012-06-07 13:45:00,377,352,29,16.8,58.8,1.5,51.06
2012-06-07 14:00:00,319,306,16,17.2,57.7,1.2,55.75
2012-06-07 14:15:00,338,322,20,17.5,56.4,1.0,60.14
2012-06-07 14:30:00,370,344,31,17.8,54.9,0.7,64.27
2012-06-07 14:45:00,505,340,208,18.1,53.2,0.9,68.17
2012-06-07 15:00:00,811,184,802,18.5,51.4,1.2,71.87
2012-06-07 15:15:00,584,286,393,18.7,49.5,1.4,75.4
2012-06-07 15:30:00,467,332,182,18.1,47.5,1.7,78.77
2012-06-07 15:45:00,290,273,23,17.5,45.4,1.7,82.01
2012-06-07 16:00:00,209,205,6,17.3,43.3,1.7,85.14
2012-06-07 16:15:00,314,268,71,17.5,41.1,1.7,88.18
2012-06-07 16:30:00,511,202,495,18.1,38.8,1.7,91.15
2012-06-07 16:45:00,441,215,377,18.1,36.6,2.0,94.05
2012-06-07 17:00:00,306,258,85,17.9,34.3,2.4,96.9
2012-06-07 17:15:00,234,219,29,17.8,32.0,2.7,99.72
2012-06-07 17:30:00,133,132,1,17.7,29.7,3.1,102.5
2012-06-07 17:45:00,106,106,0,17.6,27.4,2.5,105.28
2012-06-07 18:00:00,90,90,0,17.4,25.1,1.9,108.04
2012-06-07 18:15:00,32,32,0,17.2,22.8,1.3,110.81
2012-06-07 18:30:00,22,22,0,17.1,20.5,0.7,113.58
2012-06-07 18:45:00,12,12,0,16.9,18.2,0.7,116.37
2012-06-07 19:00:00,19,19,0,16.8,16.0,0.6,119.18
2012-06-07 19:15:00,19,19,0,16.6,13.8,0.6,122.03
2012-06-07 19:30:00,68,67,10,16.5,11.6,0.5,124.9
2012-06-07 19:45:00,69,61,44,16.4,9.5,0.7,127.82
2012-06-07 20:00:00,36,35,11,16.2,7.4,0.9,130.77
2012-06-07 20:15:00,8,8,0,16.1,5.4,1.2,133.78
2012-06-07 20:30:00,3,3,0,16.0,3.4,1.4,136.84
2012-06-07 20:45:00,1,1,0,15.9,1.5,1.5,139.94
2012-06-07 21:00:00,0,0,0,15.8,-0.3,1.6,143.11
2012-06-07 21:15:00,0,0,0,15.7,-2.0,1.8,146.33
2012-06-07 21:30:00,0,0,0,15.7,-3.7,1.9,149.6
2012-06-07 21:45:00,0,0,0,15.6,-5.3,1.7,152.93
2012-06-07 22:00:00,0,0,0,15.5,-6.8,1.6,156.31
2012-06-07 22:15:00,0,0,0,15.5,-8.2,1.4,159.73
2012-06-07 22:30:00,0,0,0,15.4,-9.5,1.2,163.2
2012-06-07 22:45:00,0,0,0,15.4,-10.6,1.4,166.7
2012-06-07 23:00:00,0,0,0,15.3,-11.7,1.7,170.24
2012-06-07 23:15:00,0,0,0,15.2,-12.6,1.9,173.8
2012-06-07 23:30:00,0,0,0,15.2,-13.4,2.2,177.37
2012-06-07 23:45:00,0,0,0,15.1,-14.1,2.0,-179.05
2012-06-08 00:00:00,0,0,0,15.1,-14.6,1.7,-175.47
2012-06-08 00:15:00,0,0,0,15.1,-14.9,1.5,-171.91
2012-06-08 00:30:00,0,0,0,15.1,-15.2,1.2,-168.36
2012-06-08 00:45:00,0,0,0,15.1,-15.3,1.0,-164.84
2012-06-08 01:00:00,0,0,0,15.1,-15.2,0.8,-161.36
2012-06-08 01:15:00,0,0,0,15.0,-15.1,0.5,-157.91
2012-06-08 01:30:00,0,0,0,15.0,-14.7,0.3,-154.51
2012-06-08 01:45:00,0,0,0,14.9,-14.3,0.3,-151.16
2012-06-08 02:00:00,0,0,0,14.9,-13.7,0.3,-147.87
2012-06-08 02:15:00,0,0,0,14.9,-12.9,0.2,-144.62
2012-06-08 02:30:00,0,0,0,14.9,-12.1,0.2,-141.43
2012-06-08 02:45:00,0,0,0,14.8,-11.1,0.2,-138.3
2012-06-08 03:00:00,0,0,0,14.8,-10.0,0.2,-135.22
2012-06-08 03:15:00,0,0,0,14.8,-8.7,0.2,-132.19
2012-06-08 03:30:00,0,0,0,14.8,-7.4,0.2,-129.21
2012-06-08 03:45:00,0,0,0,14.8,-6.0,0.2,-126.28
2012-06-08 04:00:00,0,0,0,14.8,-4.4,0.3,-123.39
2012-06-08 04:15:00,0,0,0,14.8,-2.8,0.3,-120.53
2012-06-08 04:30:00,0,0,0,14.8,-1.1,0.4,-117.71
2012-06-08 04:45:00,4,4,0,14.8,0.7,0.5,-114.91
2012-06-08 05:00:00,14,14,0,14.9,2.6,0.7,-112.13
2012-06-08 05:15:00,21,21,0,15.0,4.5,0.8,-109.37
2012-06-08 05:30:00,29,28,12,15.0,6.5,1.0,-106.6
2012-06-08 05:45:00,27,27,0,15.2,8.5,1.5,-103.84
2012-06-08 06:00:00,66,62,20,15.5,10.6,2.0,-101.06
2012-06-08 06:15:00,157,59,438,15.8,12.8,2.5,-98.26
2012-06-08 06:30:00,224,42,703,16.1,15.0,3.1,-95.43
2012-06-08 06:45:00,273,53,743,16.3,17.2,3.0,-92.56
2012-06-08 07:00:00,312,89,670,16.4,19.4,2.9,-89.63
2012-06-08 07:15:00,287,122,455,16.5,21.7,2.8,-86.63
2012-06-08 07:30:00,145,142,7,16.6,24.0,2.7,-83.54
2012-06-08 07:45:00,130,130,0,16.8,26.3,2.4,-80.36
2012-06-08 08:00:00,216,163,109,17.0,28.6,2.2,-77.05
2012-06-08 08:15:00,192,162,60,17.2,30.9,1.9,-73.6
2012-06-08 08:30:00,227,199,52,17.4,33.2,1.6,-69.99
2012-06-08 08:45:00,512,133,652,17.7,35.5,1.4,-66.19
2012-06-08 09:00:00,490,190,493,18.2,37.8,1.2,-62.17
2012-06-08 09:15:00,417,236,279,18.8,40.1,1.0,-57.91
2012-06-08 09:30:00,616,152,691,18.7,42.3,0.8,-53.36
2012-06-08 09:45:00,596,216,545,19.2,44.4,0.9,-48.52
2012-06-08 10:00:00,760,94,917,19.4,46.6,1.1,-43.34
2012-06-08 10:15:00,524,231,395,19.3,48.6,1.2,-37.8
2012-06-08 10:30:00,332,308,31,18.9,50.6,1.4,-31.91
2012-06-08 10:45:00,387,348,50,18.4,52.4,1.2,-25.66
2012-06-08 11:00:00,252,243,11,18.8,54.1,1.0,-19.1
2012-06-08 11:15:00,170,170,0,19.1,55.7,0.8,-12.27
2012-06-08 11:30:00,353,326,32,19.1,57.2,0.6,-5.26
2012-06-08 11:45:00,389,362,32,19.6,58.4,0.7,1.84
2012-06-08 12:00:00,530,411,139,20.0,59.4,0.8,8.9
2012-06-08 12:15:00,410,366,51,20.0,60.1,0.9,15.83
2012-06-08 12:30:00,316,292,28,19.7,60.6,1.0,22.54
2012-06-08 12:45:00,348,330,21,19.5,60.8,0.9,28.94
2012-06-08 13:00:00,706,360,397,19.8,60.8,0.9,35.01
2012-06-08 13:15:00,329,315,16,20.3,60.4,0.8,40.72
2012-06-08 13:30:00,337,322,18,19.8,59.8,0.7,46.07
2012-06-08 13:45:00,352,334,21,19.4,58.9,0.6,51.08
2012-06-08 14:00:00,443,297,173,19.8,57.8,0.5,55.76
2012-06-08 14:15:00,395,349,56,20.2,56.5,0.3,60.16
2012-06-08 14:30:00,364,339,30,20.2,55.0,0.2,64.3
2012-06-08 14:45:00,378,322,69,20.0,53.3,0.2,68.2
2012-06-08 15:00:00,563,324,305,20.2,51.5,0.2,71.9
2012-06-08 15:15:00,459,353,139,20.5,49.6,0.2,75.43
2012-06-08 15:30:00,705,152,749,20.6,47.6,0.2,78.8
2012-06-08 15:45:00,572,151,586,20.7,45.5,0.2,82.04
2012-06-08 16:00:00,171,170,2,20.3,43.4,0.2,85.17
2012-06-08 16:15:00,189,168,33,19.4,41.2,0.3,88.21
2012-06-08 16:30:00,703,143,891,20.1,38.9,0.3,91.18
2012-06-08 16:45:00,645,92,925,20.6,36.7,0.3,94.08
2012-06-08 17:00:00,594,111,854,20.4,34.4,0.3,96.93
2012-06-08 17:15:00,201,171,56,20.3,32.1,0.2,99.74
2012-06-08 17:30:00,155,154,2,20.2,29.8,0.2,102.53
2012-06-08 17:45:00,164,160,8,20.1,27.5,0.2,105.3
2012-06-08 18:00:00,171,164,18,20.0,25.2,0.2,108.06
2012-06-08 18:15:00,96,96,0,19.8,22.9,0.1,110.83
2012-06-08 18:30:00,87,87,0,19.7,20.6,0.1,113.6
2012-06-08 18:45:00,66,66,0,19.5,18.3,0.1,116.39
2012-06-08 19:00:00,60,60,0,19.4,16.1,0.1,119.2
2012-06-08 19:15:00,65,65,0,19.3,13.9,0.0,122.04
2012-06-08 19:30:00,64,63,4,19.1,11.7,0.0,124.91
2012-06-08 19:45:00,67,60,41,19.0,9.6,0.0,127.82
2012-06-08 20:00:00,39,37,9,18.9,7.5,0.0,130.78
2012-06-08 20:15:00,13,13,0,18.7,5.5,0.0,133.78
2012-06-08 20:30:00,5,5,0,18.6,3.5,0.0,136.84
2012-06-08 20:45:00,2,2,0,18.4,1.7,0.0,139.94
2012-06-08 21:00:00,0,0,0,18.2,-0.2,0.0,143.1
2012-06-08 21:15:00,0,0,0,18.0,-1.9,0.0,146.32
2012-06-08 21:30:00,0,0,0,17.8,-3.6,0.0,149.59
2012-06-08 21:45:00,0,0,0,17.7,-5.2,0.0,152.91
2012-06-08 22:00:00,0,0,0,17.5,-6.7,0.0,156.29
2012-06-08 22:15:00,0,0,0,17.3,-8.1,0.1,159.71
2012-06-08 22:30:00,0,0,0,17.1,-9.4,0.1,163.17
2012-06-08 22:45:00,0,0,0,16.9,-10.5,0.2,166.67
2012-06-08 23:00:00,0,0,0,16.7,-11.6,0.4,170.2
2012-06-08 23:15:00,0,0,0,16.5,-12.5,0.5,173.76
2012-06-08 23:30:00,0,0,0,16.3,-13.3,0.7,177.33
2012-06-08 23:45:00,0,0,0,16.1,-14.0,0.8,-179.1
2012-06-09 00:00:00,0,0,0,16.0,-14.5,0.8,-175.53
2012-06-09 00:15:00,0,0,0,15.8,-14.8,0.9,-171.96
2012-06-09 00:30:00,0,0,0,15.7,-15.1,1.0,-168.42
2012-06-09 00:45:00,0,0,0,15.5,-15.2,1.1,-164.9
2012-06-09 01:00:00,0,0,0,15.3,-15.2,1.2,-161.42
2012-06-09 01:15:00,0,0,0,15.1,-15.0,1.3,-157.98
2012-06-09 01:30:00,0,0,0,14.9,-14.7,1.4,-154.58
2012-06-09 01:45:00,0,0,0,14.7,-14.2,1.4,-151.23
2012-06-09 02:00:00,0,0,0,14.6,-13.6,1.3,-147.94
2012-06-09 02:15:00,0,0,0,14.4,-12.9,1.3,-144.7
2012-06-09 02:30:00,0,0,0,14.3,-12.0,1.2,-141.51
2012-06-09 02:45:00,0,0,0,14.3,-11.0,1.1,-138.38
2012-06-09 03:00:00,0,0,0,14.4,-9.9,1.0,-135.3
2012-06-09 03:15:00,0,0,0,14.4,-8.7,0.8,-132.27
2012-06-09 03:30:00,0,0,0,14.5,-7.3,0.7,-129.3
2012-06-09 03:45:00,0,0,0,14.6,-5.9,1.0,-126.36
2012-06-09 04:00:00,0,0,0,14.6,-4.4,1.3,-123.47
2012-06-09 04:15:00,0,0,0,14.7,-2.7,1.6,-120.62
2012-06-09 04:30:00,0,0,0,14.7,-1.0,1.9,-117.8
2012-06-09 04:45:00,0,0,0,14.7,0.8,2.2,-115.0
2012-06-09 05:00:00,0,0,0,14.8,2.6,2.6,-112.22
2012-06-09 05:15:00,50,28,280,14.8,4.6,2.9,-109.46
2012-06-09 05:30:00,41,34,63,14.8,6.6,3.3,-106.7
2012-06-09 05:45:00,23,23,0,14.9,8.6,3.0,-103.93
2012-06-09 06:00:00,25,25,0,15.0,10.7,2.6,-101.16
2012-06-09 06:15:00,29,29,0,15.0,12.8,2.3,-98.36
2012-06-09 06:30:00,44,44,0,15.1,15.0,1.9,-95.53
2012-06-09 06:45:00,71,71,0,15.2,17.2,1.9,-92.66
2012-06-09 07:00:00,165,122,125,15.2,19.5,1.9,-89.73
2012-06-09 07:15:00,236,135,277,15.2,21.7,1.9,-86.73
2012-06-09 07:30:00,133,129,8,15.3,24.0,1.9,-83.65
2012-06-09 07:45:00,100,100,0,15.3,26.3,2.0,-80.47
2012-06-09 08:00:00,46,46,0,15.4,28.6,2.1,-77.16
